uniqueID,drugName,condition,review,rating,date,usefulCount,review_length,word_count
4139,Amlodipine,High Blood Pressure,My doctor recommended this and it really helped. I was prescribed Amlodipine for high blood pressure.,8,"May 13, 2015",63,101,16
3819,Prednisone,Arthritis,Results are hit or miss. Some days are better than others. I was prescribed Prednisone for arthritis.,5,"June 15, 2015",129,101,17
4301,Januvia,Diabetes Type 2,Average medication. Does what it is supposed to do. I was prescribed Januvia for diabetes type 2.,4,"January 06, 2023",162,97,17
2594,Omeprazole,GERD,Been on this for a while. Seems to help somewhat. I was prescribed Omeprazole for gerd.,6,"January 23, 2021",84,87,16
4165,Ezetimibe,High Cholesterol,Results are hit or miss. Some days are better than others. I was prescribed Ezetimibe for high cholesterol.,4,"September 01, 2016",20,107,18
3032,Alprazolam,Anxiety,Been on this for a while. Seems to help somewhat. I was prescribed Alprazolam for anxiety.,4,"December 26, 2015",146,90,16
3580,Saxenda,Obesity,Made my condition worse. Would not recommend. I was prescribed Saxenda for obesity.,3,"May 30, 2015",52,83,13
2833,Synthroid,Hypothyroidism,Works well with minimal side effects. I was prescribed Synthroid for hypothyroidism.,9,"June 29, 2020",90,84,12
3473,Trimethoprim,UTI,No major complaints but no major improvements either. I was prescribed Trimethoprim for uti.,6,"December 27, 2019",179,92,14
138,Mirena,Birth Control,No major complaints but no major improvements either. I was prescribed Mirena for birth control.,5,"November 15, 2017",196,96,15
2181,Contrave,Obesity,Been on this for a while. Seems to help somewhat. I was prescribed Contrave for obesity.,5,"June 28, 2020",24,88,16
2129,Mirena,Birth Control,My doctor recommended this and it really helped. I was prescribed Mirena for birth control.,7,"November 24, 2022",96,91,15
3178,Metoprolol,High Blood Pressure,No major complaints but no major improvements either. I was prescribed Metoprolol for high blood pressure.,4,"May 04, 2016",84,106,16
4368,Doxycycline,Acne,Some improvement but still dealing with symptoms. I was prescribed Doxycycline for acne.,6,"October 06, 2021",122,88,13
4262,Prednisone,Arthritis,Average medication. Does what it is supposed to do. I was prescribed Prednisone for arthritis.,5,"October 24, 2016",3,94,15
4345,Fluoxetine,Depression,Average medication. Does what it is supposed to do. I was prescribed Fluoxetine for depression.,4,"January 07, 2015",114,95,15
1332,Diazepam,Anxiety,This medication has been a lifesaver. I was prescribed Diazepam for anxiety.,9,"December 19, 2015",109,76,12
2018,Glipizide,Diabetes Type 2,My doctor took me off this due to adverse reactions. I was prescribed Glipizide for diabetes type 2.,1,"October 24, 2022",12,100,18
2483,Rosuvastatin,High Cholesterol,My doctor recommended this and it really helped. I was prescribed Rosuvastatin for high cholesterol.,10,"June 22, 2021",165,100,15
1359,Fluticasone,Asthma,Initially helped but stopped working after a month. I was prescribed Fluticasone for asthma.,2,"September 13, 2015",94,92,14
1330,Levofloxacin,Pneumonia,Highly recommend to anyone dealing with this condition. I was prescribed Levofloxacin for pneumonia.,7,"December 23, 2019",12,100,14
2151,Valproate,Bipolar Disorder,Average medication. Does what it is supposed to do. I was prescribed Valproate for bipolar disorder.,5,"October 12, 2022",190,100,16
2123,Lamotrigine,Bipolar Disorder,It works okay but nothing spectacular. I was prescribed Lamotrigine for bipolar disorder.,5,"June 08, 2019",2,89,13
3982,Acetaminophen,Pain,Changed my life for the better. Finally feel normal again. I was prescribed Acetaminophen for pain.,10,"June 18, 2019",116,99,16
1253,Naproxen,Pain,Too many side effects. Had to switch medications. I was prescribed Naproxen for pain.,1,"July 15, 2017",8,85,14
3279,Doxycycline,Acne,Some improvement but still dealing with symptoms. I was prescribed Doxycycline for acne.,6,"August 28, 2019",30,88,13
3375,Januvia,Diabetes Type 2,The drowsiness was unbearable. Could not function normally. I was prescribed Januvia for diabetes type 2.,1,"May 05, 2021",193,105,16
2815,Bupropion,Depression,Works well with minimal side effects. I was prescribed Bupropion for depression.,10,"August 18, 2015",113,80,12
1849,Prednisone,Arthritis,Changed my life for the better. Finally feel normal again. I was prescribed Prednisone for arthritis.,8,"July 04, 2015",125,101,16
3038,Metoprolol,High Blood Pressure,It works okay but nothing spectacular. I was prescribed Metoprolol for high blood pressure.,6,"February 04, 2015",57,91,14
389,Rosuvastatin,High Cholesterol,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Rosuvastatin for high cholesterol.,8,"December 10, 2018",114,121,18
236,Nitrofurantoin,UTI,Great results overall. I was prescribed Nitrofurantoin for uti.,7,"April 12, 2019",146,63,9
1078,Topiramate,Migraine,It works okay but nothing spectacular. I was prescribed Topiramate for migraine.,4,"May 06, 2016",20,80,12
1985,Ritalin,ADHD,This medication has been a lifesaver. I was prescribed Ritalin for adhd.,8,"September 23, 2022",154,72,12
4364,Tramadol,Pain,My doctor recommended this and it really helped. I was prescribed Tramadol for pain.,8,"April 27, 2019",154,84,14
3963,Orlistat,Obesity,Some improvement but still dealing with symptoms. I was prescribed Orlistat for obesity.,6,"November 04, 2015",3,88,13
771,Acetaminophen,Pain,Works well with minimal side effects. I was prescribed Acetaminophen for pain.,7,"September 01, 2017",88,78,12
2166,Yaz,Birth Control,Terrible side effects made me stop taking it. I was prescribed Yaz for birth control.,3,"August 29, 2017",9,85,15
674,Venlafaxine,Depression,Been on this for a while. Seems to help somewhat. I was prescribed Venlafaxine for depression.,5,"February 04, 2015",156,94,16
250,Doxepin,Insomnia,Very effective treatment. I was prescribed Doxepin for insomnia.,7,"March 19, 2016",172,64,9
1575,Ibuprofen,Pain,Been taking for months with consistent positive results. I was prescribed Ibuprofen for pain.,7,"September 30, 2022",195,93,14
3420,Albuterol,Asthma,It works okay but nothing spectacular. I was prescribed Albuterol for asthma.,4,"July 30, 2020",110,77,12
2082,Rosuvastatin,High Cholesterol,I noticed improvement within the first week. I was prescribed Rosuvastatin for high cholesterol.,7,"March 15, 2019",47,96,14
1824,Ezetimibe,High Cholesterol,No major complaints but no major improvements either. I was prescribed Ezetimibe for high cholesterol.,4,"June 28, 2020",187,102,15
717,Montelukast,Asthma,It works okay but nothing spectacular. I was prescribed Montelukast for asthma.,6,"April 20, 2017",135,79,12
4669,Naproxen,Pain,Terrible side effects made me stop taking it. I was prescribed Naproxen for pain.,3,"September 28, 2017",2,81,14
2049,Yaz,Birth Control,No major complaints but no major improvements either. I was prescribed Yaz for birth control.,5,"August 02, 2016",52,93,15
4179,Montelukast,Asthma,Works well with minimal side effects. I was prescribed Montelukast for asthma.,10,"August 10, 2019",97,78,12
2725,Ciprofloxacin,UTI,Works well with minimal side effects. I was prescribed Ciprofloxacin for uti.,10,"June 15, 2017",28,77,12
4522,Mirena,Birth Control,I noticed improvement within the first week. I was prescribed Mirena for birth control.,8,"November 08, 2018",167,87,14
1461,Ritalin,ADHD,Results are hit or miss. Some days are better than others. I was prescribed Ritalin for adhd.,5,"January 09, 2022",168,93,17
1669,Doxepin,Insomnia,My doctor recommended this and it really helped. I was prescribed Doxepin for insomnia.,8,"March 02, 2022",179,87,14
2757,Montelukast,Asthma,Been on this for a while. Seems to help somewhat. I was prescribed Montelukast for asthma.,6,"January 05, 2023",27,90,16
2001,Doxycycline,Pneumonia,Results are hit or miss. Some days are better than others. I was prescribed Doxycycline for pneumonia.,4,"April 25, 2019",168,102,17
405,Isotretinoin,Acne,Been on this for a while. Seems to help somewhat. I was prescribed Isotretinoin for acne.,4,"July 07, 2017",31,89,16
385,Amoxicillin,UTI,Average medication. Does what it is supposed to do. I was prescribed Amoxicillin for uti.,4,"October 27, 2020",68,89,15
4536,Montelukast,Asthma,No major complaints but no major improvements either. I was prescribed Montelukast for asthma.,4,"February 16, 2022",85,94,14
2153,Simvastatin,High Cholesterol,Been on this for a while. Seems to help somewhat. I was prescribed Simvastatin for high cholesterol.,6,"May 27, 2016",25,100,17
1634,Rosuvastatin,High Cholesterol,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Rosuvastatin for high cholesterol.,8,"February 15, 2022",19,121,18
4587,Mirena,Birth Control,This medication has been a lifesaver. I was prescribed Mirena for birth control.,8,"February 09, 2016",3,80,13
3926,Methotrexate,Arthritis,Average medication. Does what it is supposed to do. I was prescribed Methotrexate for arthritis.,5,"February 25, 2017",198,96,15
4159,Yaz,Birth Control,It works okay but nothing spectacular. I was prescribed Yaz for birth control.,4,"May 03, 2021",111,78,13
224,Loratadine,Allergies,Did not work for me at all. Waste of money. I was prescribed Loratadine for allergies.,1,"November 13, 2019",25,86,16
2194,Omeprazole,GERD,Made my condition worse. Would not recommend. I was prescribed Omeprazole for gerd.,2,"June 14, 2021",14,83,13
3137,Melatonin,Insomnia,Great results overall. I was prescribed Melatonin for insomnia.,8,"April 06, 2021",197,63,9
1825,Rosuvastatin,High Cholesterol,Some improvement but still dealing with symptoms. I was prescribed Rosuvastatin for high cholesterol.,6,"September 02, 2020",32,101,14
4601,Trimethoprim,UTI,It works okay but nothing spectacular. I was prescribed Trimethoprim for uti.,5,"April 07, 2022",29,77,12
798,Insulin Glargine,Diabetes Type 2,Highly recommend to anyone dealing with this condition. I was prescribed Insulin Glargine for diabetes type 2.,7,"September 11, 2019",137,110,17
2872,Benzoyl Peroxide,Acne,I noticed improvement within the first week. I was prescribed Benzoyl Peroxide for acne.,7,"March 13, 2018",79,88,14
10,Rizatriptan,Migraine,Changed my life for the better. Finally feel normal again. I was prescribed Rizatriptan for migraine.,7,"December 19, 2017",11,101,16
1945,Montelukast,Asthma,Very effective treatment. I was prescribed Montelukast for asthma.,7,"September 21, 2021",109,66,9
1839,Liothyronine,Hypothyroidism,Some improvement but still dealing with symptoms. I was prescribed Liothyronine for hypothyroidism.,5,"March 01, 2023",83,99,13
256,Strattera,ADHD,Been on this for a while. Seems to help somewhat. I was prescribed Strattera for adhd.,4,"February 24, 2023",39,86,16
4509,Yaz,Birth Control,Been taking for months with consistent positive results. I was prescribed Yaz for birth control.,7,"June 17, 2020",3,96,15
1582,Fluoxetine,Depression,My doctor recommended this and it really helped. I was prescribed Fluoxetine for depression.,8,"July 02, 2021",89,92,14
2957,Azithromycin,Pneumonia,I noticed improvement within the first week. I was prescribed Azithromycin for pneumonia.,8,"August 29, 2016",133,89,13
925,Insulin Glargine,Diabetes Type 2,Changed my life for the better. Finally feel normal again. I was prescribed Insulin Glargine for diabetes type 2.,8,"June 01, 2020",130,113,19
4430,Nitrofurantoin,UTI,Results are hit or miss. Some days are better than others. I was prescribed Nitrofurantoin for uti.,4,"November 24, 2022",48,99,17
2509,Doxycycline,Acne,Did not work for me at all. Waste of money. I was prescribed Doxycycline for acne.,2,"February 14, 2016",77,82,16
3776,Buspirone,Anxiety,Highly recommend to anyone dealing with this condition. I was prescribed Buspirone for anxiety.,7,"July 15, 2021",58,95,14
4137,Pantoprazole,GERD,Some improvement but still dealing with symptoms. I was prescribed Pantoprazole for gerd.,5,"February 26, 2018",135,89,13
2780,Losartan,High Blood Pressure,Been taking for months with consistent positive results. I was prescribed Losartan for high blood pressure.,7,"January 04, 2017",38,107,16
540,Humira,Arthritis,Average medication. Does what it is supposed to do. I was prescribed Humira for arthritis.,4,"July 05, 2018",105,90,15
2746,Pantoprazole,GERD,It works okay but nothing spectacular. I was prescribed Pantoprazole for gerd.,5,"January 20, 2018",191,78,12
4499,Yaz,Birth Control,Terrible side effects made me stop taking it. I was prescribed Yaz for birth control.,1,"November 11, 2018",183,85,15
4572,Omeprazole,GERD,Some improvement but still dealing with symptoms. I was prescribed Omeprazole for gerd.,5,"June 19, 2019",135,87,13
1146,Mirena,Birth Control,Results are hit or miss. Some days are better than others. I was prescribed Mirena for birth control.,6,"August 23, 2022",79,101,18
668,Gabapentin,Pain,Great results overall. I was prescribed Gabapentin for pain.,9,"October 28, 2020",174,60,9
3020,Bupropion,Depression,Great results overall. I was prescribed Bupropion for depression.,7,"September 04, 2018",146,65,9
358,Tramadol,Pain,It works okay but nothing spectacular. I was prescribed Tramadol for pain.,5,"June 28, 2017",115,74,12
2832,Melatonin,Insomnia,Made my condition worse. Would not recommend. I was prescribed Melatonin for insomnia.,3,"April 23, 2018",66,86,13
2784,Armour Thyroid,Hypothyroidism,Did not work for me at all. Waste of money. I was prescribed Armour Thyroid for hypothyroidism.,3,"December 06, 2018",162,95,17
1354,Lithium,Bipolar Disorder,I noticed improvement within the first week. I was prescribed Lithium for bipolar disorder.,7,"May 30, 2022",38,91,14
471,Orlistat,Obesity,No major complaints but no major improvements either. I was prescribed Orlistat for obesity.,5,"August 11, 2017",13,92,14
2704,Ritalin,ADHD,This medication has been a lifesaver. I was prescribed Ritalin for adhd.,8,"June 23, 2020",6,72,12
3331,Budesonide,Asthma,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Budesonide for asthma.,8,"January 27, 2020",39,109,17
3638,Bupropion,Depression,Been on this for a while. Seems to help somewhat. I was prescribed Bupropion for depression.,6,"November 30, 2017",40,92,16
