uniqueID	drugName	condition	review	rating	date	usefulCount
4464	Fluoxetine	Depression	Changed my life for the better. Finally feel normal again. I was prescribed Fluoxetine for depression.	8	August 28, 2021	197
4465	Simvastatin	High Cholesterol	Some improvement but still dealing with symptoms. I was prescribed Simvastatin for high cholesterol.	4	June 07, 2019	11
4466	Pantoprazole	GERD	Caused severe headaches and nausea. I was prescribed Pantoprazole for gerd.	3	July 11, 2022	45
4467	Amlodipine	High Blood Pressure	Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Amlodipine for high blood pressure.	8	February 24, 2019	90
4468	Orlistat	Obesity	Works well with minimal side effects. I was prescribed Orlistat for obesity.	7	November 13, 2017	118
4469	Levothyroxine	Hypothyroidism	No major complaints but no major improvements either. I was prescribed Levothyroxine for hypothyroidism.	6	September 06, 2021	32
4470	Metoprolol	High Blood Pressure	It works okay but nothing spectacular. I was prescribed Metoprolol for high blood pressure.	6	January 08, 2016	88
4471	Doxycycline	Acne	No major complaints but no major improvements either. I was prescribed Doxycycline for acne.	6	March 05, 2021	1
4472	Doxycycline	Acne	Been taking for months with consistent positive results. I was prescribed Doxycycline for acne.	9	November 08, 2022	43
4473	Alprazolam	Anxiety	Works well with minimal side effects. I was prescribed Alprazolam for anxiety.	9	December 15, 2018	134
4474	Diazepam	Anxiety	This medication has been a lifesaver. I was prescribed Diazepam for anxiety.	7	September 12, 2022	93
4475	Lithium	Bipolar Disorder	Been taking for months with consistent positive results. I was prescribed Lithium for bipolar disorder.	8	March 11, 2016	197
4476	Diazepam	Anxiety	Great results overall. I was prescribed Diazepam for anxiety.	7	January 02, 2021	95
4477	Methotrexate	Arthritis	No major complaints but no major improvements either. I was prescribed Methotrexate for arthritis.	4	August 07, 2021	80
4478	Valproate	Bipolar Disorder	Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Valproate for bipolar disorder.	7	November 16, 2016	180
4479	Diazepam	Anxiety	Not worth the side effects. Very disappointed. I was prescribed Diazepam for anxiety.	2	October 17, 2020	11
4480	Januvia	Diabetes Type 2	Great results overall. I was prescribed Januvia for diabetes type 2.	8	May 14, 2020	136
4481	Amoxicillin	Pneumonia	Did not work for me at all. Waste of money. I was prescribed Amoxicillin for pneumonia.	3	February 20, 2021	96
4482	Amoxicillin	Pneumonia	Been on this for a while. Seems to help somewhat. I was prescribed Amoxicillin for pneumonia.	6	July 11, 2021	122
4483	Isotretinoin	Acne	The drowsiness was unbearable. Could not function normally. I was prescribed Isotretinoin for acne.	3	June 27, 2018	13
4484	Alprazolam	Anxiety	I noticed improvement within the first week. I was prescribed Alprazolam for anxiety.	7	February 06, 2023	193
4485	Trimethoprim	UTI	It works okay but nothing spectacular. I was prescribed Trimethoprim for uti.	5	August 10, 2015	45
4486	Ritalin	ADHD	Gained significant weight while on this medication. I was prescribed Ritalin for adhd.	2	April 21, 2018	137
4487	Naproxen	Pain	I noticed improvement within the first week. I was prescribed Naproxen for pain.	7	June 06, 2022	39
4488	Januvia	Diabetes Type 2	It works okay but nothing spectacular. I was prescribed Januvia for diabetes type 2.	4	February 10, 2018	71
4489	Ciprofloxacin	UTI	Great results overall. I was prescribed Ciprofloxacin for uti.	8	March 14, 2023	33
4490	Phentermine	Obesity	It works okay but nothing spectacular. I was prescribed Phentermine for obesity.	6	September 23, 2019	92
4491	Lamotrigine	Bipolar Disorder	No major complaints but no major improvements either. I was prescribed Lamotrigine for bipolar disorder.	6	February 11, 2015	172
4492	Ibuprofen	Pain	Made my condition worse. Would not recommend. I was prescribed Ibuprofen for pain.	3	May 28, 2015	162
4493	Yaz	Birth Control	Average medication. Does what it is supposed to do. I was prescribed Yaz for birth control.	4	January 05, 2023	178
4494	Naproxen	Pain	Some improvement but still dealing with symptoms. I was prescribed Naproxen for pain.	4	June 18, 2016	183
4495	Liothyronine	Hypothyroidism	Very effective treatment. I was prescribed Liothyronine for hypothyroidism.	8	June 04, 2016	178
4496	Alprazolam	Anxiety	Very effective treatment. I was prescribed Alprazolam for anxiety.	10	January 19, 2023	49
4497	Glipizide	Diabetes Type 2	Not worth the side effects. Very disappointed. I was prescribed Glipizide for diabetes type 2.	3	January 19, 2016	106
4498	Methotrexate	Arthritis	Been taking for months with consistent positive results. I was prescribed Methotrexate for arthritis.	8	November 04, 2017	101
4499	Yaz	Birth Control	Terrible side effects made me stop taking it. I was prescribed Yaz for birth control.	1	November 11, 2018	183
4500	Amoxicillin	Pneumonia	My doctor took me off this due to adverse reactions. I was prescribed Amoxicillin for pneumonia.	3	February 15, 2020	117
4501	Propranolol	Migraine	Gained significant weight while on this medication. I was prescribed Propranolol for migraine.	3	January 29, 2016	156
4502	Ritalin	ADHD	Made my condition worse. Would not recommend. I was prescribed Ritalin for adhd.	2	October 18, 2015	175
4503	Amlodipine	High Blood Pressure	Gained significant weight while on this medication. I was prescribed Amlodipine for high blood pressure.	2	January 03, 2016	106
4504	Bupropion	Depression	My doctor recommended this and it really helped. I was prescribed Bupropion for depression.	7	March 29, 2019	155
4505	Glipizide	Diabetes Type 2	Been on this for a while. Seems to help somewhat. I was prescribed Glipizide for diabetes type 2.	5	December 14, 2020	55
4506	Buspirone	Anxiety	Average medication. Does what it is supposed to do. I was prescribed Buspirone for anxiety.	6	October 12, 2017	189
4507	Vyvanse	ADHD	Works well with minimal side effects. I was prescribed Vyvanse for adhd.	7	December 14, 2021	99
4508	Fluticasone	Asthma	Some improvement but still dealing with symptoms. I was prescribed Fluticasone for asthma.	6	May 13, 2021	20
4509	Yaz	Birth Control	Been taking for months with consistent positive results. I was prescribed Yaz for birth control.	7	June 17, 2020	3
4510	Phentermine	Obesity	Average medication. Does what it is supposed to do. I was prescribed Phentermine for obesity.	5	July 21, 2019	142
4511	Propranolol	Migraine	Caused severe headaches and nausea. I was prescribed Propranolol for migraine.	3	March 01, 2020	192
4512	Insulin Glargine	Diabetes Type 2	Great results overall. I was prescribed Insulin Glargine for diabetes type 2.	8	November 08, 2022	100
4513	Ibuprofen	Pain	Been on this for a while. Seems to help somewhat. I was prescribed Ibuprofen for pain.	4	September 28, 2020	100
4514	Rizatriptan	Migraine	Terrible side effects made me stop taking it. I was prescribed Rizatriptan for migraine.	3	May 26, 2018	148
4515	Fexofenadine	Allergies	Average medication. Does what it is supposed to do. I was prescribed Fexofenadine for allergies.	5	May 11, 2022	9
4516	Liothyronine	Hypothyroidism	Caused severe headaches and nausea. I was prescribed Liothyronine for hypothyroidism.	3	March 15, 2017	175
4517	Loratadine	Allergies	No major complaints but no major improvements either. I was prescribed Loratadine for allergies.	4	July 09, 2017	145
4518	Simvastatin	High Cholesterol	It works okay but nothing spectacular. I was prescribed Simvastatin for high cholesterol.	6	May 23, 2018	165
4519	Doxycycline	Pneumonia	Some improvement but still dealing with symptoms. I was prescribed Doxycycline for pneumonia.	6	February 02, 2020	48
4520	Naproxen	Pain	Caused severe headaches and nausea. I was prescribed Naproxen for pain.	3	July 05, 2016	111
4521	Buspirone	Anxiety	Average medication. Does what it is supposed to do. I was prescribed Buspirone for anxiety.	4	August 24, 2016	65
4522	Mirena	Birth Control	I noticed improvement within the first week. I was prescribed Mirena for birth control.	8	November 08, 2018	167
4523	Vyvanse	ADHD	My doctor recommended this and it really helped. I was prescribed Vyvanse for adhd.	7	July 21, 2022	38
4524	Buspirone	Anxiety	Highly recommend to anyone dealing with this condition. I was prescribed Buspirone for anxiety.	10	July 12, 2020	152
4525	Azithromycin	Pneumonia	Changed my life for the better. Finally feel normal again. I was prescribed Azithromycin for pneumonia.	8	July 28, 2019	37
4526	Ranitidine	GERD	Works well with minimal side effects. I was prescribed Ranitidine for gerd.	8	May 19, 2022	153
4527	Valproate	Bipolar Disorder	Initially helped but stopped working after a month. I was prescribed Valproate for bipolar disorder.	2	June 22, 2017	51
4528	Vyvanse	ADHD	Great results overall. I was prescribed Vyvanse for adhd.	7	July 02, 2016	184
4529	Montelukast	Allergies	Some improvement but still dealing with symptoms. I was prescribed Montelukast for allergies.	5	February 06, 2019	170
4530	Januvia	Diabetes Type 2	Been on this for a while. Seems to help somewhat. I was prescribed Januvia for diabetes type 2.	4	August 24, 2017	57
4531	Ranitidine	GERD	Some improvement but still dealing with symptoms. I was prescribed Ranitidine for gerd.	6	May 23, 2015	176
4532	Omeprazole	GERD	Works well with minimal side effects. I was prescribed Omeprazole for gerd.	8	December 03, 2022	93
4533	Saxenda	Obesity	Been taking for months with consistent positive results. I was prescribed Saxenda for obesity.	7	April 25, 2015	95
4534	Trazodone	Insomnia	My doctor took me off this due to adverse reactions. I was prescribed Trazodone for insomnia.	3	February 28, 2023	99
4535	Quetiapine	Bipolar Disorder	Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Quetiapine for bipolar disorder.	7	September 17, 2018	116
4536	Montelukast	Asthma	No major complaints but no major improvements either. I was prescribed Montelukast for asthma.	4	February 16, 2022	85
4537	NuvaRing	Birth Control	Some improvement but still dealing with symptoms. I was prescribed NuvaRing for birth control.	6	November 24, 2019	94
4538	Valproate	Bipolar Disorder	Average medication. Does what it is supposed to do. I was prescribed Valproate for bipolar disorder.	5	May 29, 2019	98
4539	Doxycycline	Pneumonia	It works okay but nothing spectacular. I was prescribed Doxycycline for pneumonia.	5	October 31, 2019	53
4540	Melatonin	Insomnia	Works well with minimal side effects. I was prescribed Melatonin for insomnia.	7	December 26, 2016	87
4541	Fexofenadine	Allergies	Terrible side effects made me stop taking it. I was prescribed Fexofenadine for allergies.	3	January 02, 2021	178
4542	Losartan	High Blood Pressure	Changed my life for the better. Finally feel normal again. I was prescribed Losartan for high blood pressure.	10	June 08, 2018	130
4543	Escitalopram	Depression	Made my condition worse. Would not recommend. I was prescribed Escitalopram for depression.	1	June 23, 2019	152
4544	Acetaminophen	Pain	Average medication. Does what it is supposed to do. I was prescribed Acetaminophen for pain.	4	June 16, 2021	97
4545	Montelukast	Asthma	Results are hit or miss. Some days are better than others. I was prescribed Montelukast for asthma.	6	January 14, 2017	28
4546	Omeprazole	GERD	Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Omeprazole for gerd.	7	February 05, 2018	34
4547	Ranitidine	GERD	No major complaints but no major improvements either. I was prescribed Ranitidine for gerd.	5	August 07, 2021	30
4548	Melatonin	Insomnia	Results are hit or miss. Some days are better than others. I was prescribed Melatonin for insomnia.	5	May 16, 2016	73
4549	Januvia	Diabetes Type 2	Highly recommend to anyone dealing with this condition. I was prescribed Januvia for diabetes type 2.	7	July 18, 2021	50
4550	Pantoprazole	GERD	Results are hit or miss. Some days are better than others. I was prescribed Pantoprazole for gerd.	5	April 21, 2016	77
4551	Meloxicam	Arthritis	Great results overall. I was prescribed Meloxicam for arthritis.	9	January 21, 2023	14
4552	Liothyronine	Hypothyroidism	Great results overall. I was prescribed Liothyronine for hypothyroidism.	8	May 18, 2022	197
4553	Armour Thyroid	Hypothyroidism	Works well with minimal side effects. I was prescribed Armour Thyroid for hypothyroidism.	8	August 20, 2022	4
4554	Lisinopril	High Blood Pressure	My doctor took me off this due to adverse reactions. I was prescribed Lisinopril for high blood pressure.	3	December 14, 2020	91
4555	Doxycycline	Acne	It works okay but nothing spectacular. I was prescribed Doxycycline for acne.	5	November 22, 2015	94
4556	Strattera	ADHD	It works okay but nothing spectacular. I was prescribed Strattera for adhd.	5	March 31, 2021	71
4557	Humira	Arthritis	Too many side effects. Had to switch medications. I was prescribed Humira for arthritis.	3	January 25, 2019	168
4558	Melatonin	Insomnia	Results are hit or miss. Some days are better than others. I was prescribed Melatonin for insomnia.	6	September 01, 2020	117
4559	Trazodone	Insomnia	No major complaints but no major improvements either. I was prescribed Trazodone for insomnia.	4	April 18, 2022	173
4560	Nitrofurantoin	UTI	Works well with minimal side effects. I was prescribed Nitrofurantoin for uti.	7	July 29, 2020	49
4561	Tretinoin	Acne	Not worth the side effects. Very disappointed. I was prescribed Tretinoin for acne.	3	August 11, 2019	87
